User1,User2,TotalMsgs,AggressiveMsgs,Peerness
49,133,1,1,0.461111111111111
49,134,1,0,0.7388888888888888
49,138,1,0,0.7055555555555556
49,149,2,0,0.7666666666666666
49,163,1,1,0.461111111111111
49,170,1,0,0.5222222222222223
49,178,1,0,0.6444444444444444
49,194,1,1,0.461111111111111
49,195,1,0,0.5833333333333333
49,196,1,0,0.49444444444444435
49,197,1,1,0.5222222222222221
50,2,1,1,0.3388888888888889
50,6,1,1,0.46111111111111114
50,8,1,1,0.7333333333333333
50,11,1,1,0.7055555555555556
50,19,2,2,0.3666666666666667
50,23,1,1,0.6111111111111112
50,30,1,1,0.7388888888888888
50,35,1,1,0.43333333333333335
50,43,2,0,0.6777777777777777
50,53,2,0,0.7055555555555555
50,61,1,1,0.6722222222222222
50,65,1,0,0.46111111111111114
50,67,1,1,0.7855555555555556
50,68,2,1,0.6444444444444444
50,69,1,1,0.6166666666666666
50,70,3,2,0.7055555555555556
50,71,1,0,0.5833333333333334
50,72,2,0,0.3666666666666667
50,77,1,1,0.5833333333333334
50,79,1,0,0.6444444444444444
50,84,1,1,0.6444444444444445
50,89,1,1,0.7055555555555555
50,92,2,2,0.6722222222222222
50,93,1,0,0.7055555555555556
50,101,4,3,0.5222222222222223
50,103,1,0,0.7055555555555556
50,112,1,1,0.8411111111111111
50,118,2,1,0.48888888888888893
50,121,1,1,0.6444444444444445
50,132,1,0,0.49444444444444446
50,134,1,1,0.6444444444444445
50,135,1,1,0.6777777777777777
50,141,2,1,0.7855555555555556
50,142,1,0,0.5222222222222223
50,144,1,1,0.7055555555555556
50,152,1,0,0.5555555555555555
50,166,2,0,0.49444444444444446
50,173,2,0,0.49444444444444446
50,176,1,0,0.6166666666666666
50,178,1,0,0.49444444444444446
50,183,1,0,0.6777777777777777
50,185,1,0,0.5555555555555555
50,186,1,1,0.6722222222222222
50,190,1,1,0.9966666666666666
50,191,1,1,0.6166666666666666
50,193,1,1,0.5833333333333334
50,194,1,0,0.611111111111111
50,195,1,0,0.43333333333333335
50,196,1,1,0.6444444444444444
50,197,1,1,0.6022222222222222
51,15,1,1,0.33888888888888885
51,19,1,1,0.7055555555555555
51,28,1,0,0.6722222222222222
51,43,1,1,0.33888888888888885
51,50,1,0,0.6577777777777778
51,53,1,1,0.3666666666666666
51,55,1,1,0.7055555555555555
51,59,1,0,0.4
51,62,1,0,0.7333333333333333
51,66,1,1,0.2722222222222222
51,85,1,0,0.6777777777777777
51,87,2,2,0.3666666666666666
51,90,1,0,0.5499999999999999
51,94,1,1,0.7055555555555556
51,95,1,0,0.4277777777777778
51,111,1,0,0.3333333333333333
51,114,1,0,0.5499999999999999
51,119,2,1,0.5022222222222222
51,124,1,0,0.3055555555555555
51,127,1,0,0.7055555555555555
51,135,1,0,0.33888888888888885
51,142,1,0,0.6722222222222222
51,146,1,1,0.7388888888888888
51,151,1,1,0.6722222222222222
51,153,1,1,0.21666666666666667
51,172,2,1,0.3333333333333333
51,177,1,0,0.7055555555555555
51,184,1,1,0.4
51,186,1,1,0.5222222222222221
51,193,1,1,0.611111111111111
51,197,2,1,0.941111111111111
51,200,1,0,0.78
52,3,1,1,0.4277777777777777
52,8,1,1,0.37222222222222223
52,17,1,1,0.5555555555555555
52,24,1,1,0.611111111111111
52,25,1,0,0.4277777777777777
52,28,1,0,0.5833333333333333
52,34,1,0,0.37222222222222223
52,36,1,0,0.7388888888888888
52,39,1,0,0.43333333333333335
52,44,1,1,0.3388888888888889
52,48,1,1,0.5222222222222221
52,56,1,0,0.5222222222222221
52,60,1,0,0.5499999999999999
52,66,1,0,0.18333333333333335
52,73,3,1,0.6444444444444444
52,78,1,0,0.18333333333333335
52,79,2,1,0.21666666666666667
52,80,1,1,0.5833333333333333
52,93,1,0,0.4
52,94,1,1,0.6166666666666666
52,101,1,0,0.5833333333333333
52,102,1,0,0.1888888888888889
52,105,1,0,0.611111111111111
52,113,1,0,0.4277777777777777
52,117,1,0,0.49444444444444435
52,119,1,0,0.18333333333333335
52,124,1,0,0.21666666666666667
52,134,1,1,0.461111111111111
52,141,1,0,0.1277777777777778
52,144,1,1,0.4
52,148,1,0,0.4888888888888888
52,152,1,1,0.1277777777777778
52,154,1,0,0.2777777777777778
52,163,1,1,0.18333333333333335
52,167,1,1,0.6777777777777777
52,171,1,0,0.3666666666666667
52,173,1,0,0.611111111111111
52,179,1,1,0.5411111111111111
52,181,1,0,0.18333333333333335
52,185,1,1,0.1277777777777778
52,186,1,0,0.43333333333333335
52,187,1,0,0.8466666666666667
52,189,1,1,0.5555555555555555
52,193,1,0,0.5222222222222221
52,198,2,1,0.5222222222222221
53,8,1,0,0.6722222222222222
53,15,1,0,0.7388888888888888
53,17,1,1,0.48888888888888893
53,18,1,1,0.5499999999999999
53,20,1,1,0.48888888888888893
53,21,1,0,0.5555555555555556
53,31,1,0,0.3722222222222221
53,36,1,1,0.24999999999999997
53,41,1,0,0.49444444444444435
53,57,2,1,0.2777777777777778
53,60,1,0,0.49444444444444435
53,67,2,1,0.49444444444444435
53,73,1,0,0.3999999999999999
53,74,1,0,0.6166666666666666
53,76,1,0,0.7855555555555556
53,86,1,1,0.6777777777777777
53,88,1,1,0.49444444444444435
53,100,1,0,0.7055555555555555
53,111,1,1,0.7333333333333333
53,112,1,1,0.5499999999999999
53,114,1,0,0.5833333333333333
53,115,1,1,0.6722222222222222
53,119,1,0,0.6722222222222222
53,126,1,0,0.3722222222222221
53,134,1,1,0.5833333333333333
53,146,1,0,0.33888888888888885
53,150,1,1,0.6777777777777777
53,160,2,2,0.6166666666666666
53,165,1,1,0.5555555555555556
53,173,1,1,0.43333333333333335
53,182,1,0,0.49444444444444435
53,185,2,2,0.8466666666666667
53,194,1,1,0.6722222222222222
53,199,1,1,0.6722222222222222
54,6,2,1,0.5833333333333333
54,7,1,0,0.611111111111111
54,10,1,1,0.5499999999999999
54,23,2,1,0.7333333333333333
54,31,1,0,0.5555555555555555
54,36,1,0,0.43333333333333335
54,38,1,0,0.5833333333333333
54,43,1,0,0.5555555555555555
54,56,1,1,0.7055555555555556
54,59,1,0,0.6166666666666666
54,61,1,0,0.9688888888888889
54,62,1,1,0.5833333333333333
54,63,2,1,0.7055555555555556
54,66,1,1,0.4888888888888888
54,80,1,0,0.6444444444444444
54,81,1,0,0.611111111111111
54,83,1,1,0.611111111111111
54,85,2,0,0.461111111111111
54,89,1,0,0.5833333333333333
54,93,1,0,0.7055555555555555
54,104,1,0,0.9633333333333334
54,106,1,0,0.7388888888888888
54,109,1,0,0.6444444444444445
54,110,1,1,0.7333333333333333
54,113,1,0,0.7333333333333333
54,120,1,1,0.611111111111111
54,122,1,0,0.6722222222222222
54,123,1,0,0.611111111111111
54,128,1,1,0.9966666666666666
54,135,1,0,0.5555555555555555
54,136,1,0,0.49444444444444435
54,137,1,1,0.5833333333333333
54,141,1,0,0.43333333333333335
54,162,1,0,0.43333333333333335
54,163,1,0,0.4888888888888888
54,174,1,0,0.6633333333333333
54,178,1,1,0.6166666666666666
54,180,2,1,0.7333333333333333
54,186,1,0,0.7388888888888888
54,197,1,0,0.49444444444444435
55,3,1,0,0.5222222222222223
55,4,1,1,0.3111111111111111
55,8,1,1,0.4666666666666667
55,17,1,1,0.65
55,25,1,1,0.5222222222222223
55,42,2,0,0.5277777777777777
55,59,1,1,0.40555555555555556
55,63,2,0,0.6166666666666666
55,74,1,1,0.5222222222222223
55,79,1,0,0.3111111111111111
55,83,1,0,0.9411111111111112
55,85,1,0,0.6722222222222222
55,88,1,0,0.6444444444444445
55,91,1,1,0.5411111111111111
55,92,1,0,0.3388888888888889
55,104,1,1,0.5888888888888889
55,116,1,0,0.5555555555555555
55,127,1,1,0.7666666666666666
55,130,1,1,0.2833333333333333
55,131,1,1,0.6444444444444445
55,134,2,0,0.7855555555555556
55,140,2,1,0.43333333333333335
55,147,1,1,0.34444444444444444
55,148,1,0,0.5833333333333333
55,149,1,1,0.5833333333333333
55,158,1,1,0.6444444444444445
55,160,1,1,0.2222222222222222
55,162,3,3,0.6444444444444445
55,165,1,1,0.5833333333333333
55,170,2,0,0.3388888888888889
55,179,1,1,0.40555555555555556
55,180,1,1,0.5888888888888889
55,184,1,1,0.40555555555555556
55,186,1,0,0.5277777777777777
55,188,1,1,0.3111111111111111
55,194,1,1,0.2777777777777778
55,195,1,0,0.7666666666666666
55,197,1,0,0.7055555555555555
55,199,1,1,0.4666666666666667
56,2,1,1,0.5222222222222221
56,5,1,0,0.5833333333333333
56,12,1,0,0.4277777777777777
56,13,1,0,0.7388888888888888
56,19,1,0,0.5499999999999999
56,20,2,2,0.7333333333333333
56,22,1,1,0.7666666666666666
56,23,2,2,0.7388888888888888
56,25,1,0,0.6722222222222222
56,30,2,1,0.611111111111111
56,31,2,1,0.6166666666666666
56,34,1,1,0.6166666666666666
56,39,1,0,0.6777777777777777
56,47,1,0,0.6777777777777777
56,48,2,0,0.7666666666666666
56,51,1,1,0.611111111111111
56,52,1,1,0.5222222222222221
56,54,1,1,0.7055555555555556
56,67,1,1,0.7388888888888888
56,69,72,9,0.43333333333333335
56,72,1,0,0.5499999999999999
56,78,1,0,0.4277777777777777
56,86,1,1,0.6633333333333333
56,98,1,0,0.49444444444444435
56,101,1,1,0.7055555555555555
56,102,1,0,0.43333333333333335
56,103,1,1,0.8744444444444444
56,104,1,1,0.7388888888888888
56,119,1,0,0.4277777777777777
56,128,2,1,0.7055555555555556
56,135,1,0,0.49444444444444435
56,140,1,0,0.5833333333333334
56,142,3,1,0.7055555555555555
56,144,1,0,0.8744444444444444
56,152,1,1,0.6022222222222222
56,174,1,0,0.37222222222222223
56,183,1,1,0.49444444444444435
56,184,1,0,0.5555555555555556
56,186,2,2,0.6777777777777777
56,194,1,1,0.4277777777777777
56,195,1,1,0.6166666666666666
57,5,1,1,0.7055555555555555
57,12,1,1,0.18333333333333335
57,13,1,0,0.49444444444444435
57,21,1,0,0.4888888888888888
57,34,1,0,0.37222222222222223
57,37,1,0,0.6166666666666666
57,40,117,26,0.48
57,50,1,0,0.3388888888888889
57,60,1,1,0.5499999999999999
57,63,1,1,0.5222222222222221
57,68,1,1,0.21666666666666667
57,73,1,0,0.6444444444444444
57,74,1,0,0.4277777777777777
57,76,1,0,0.4888888888888888
57,88,1,1,0.5499999999999999
57,89,1,1,0.2777777777777778
57,90,1,1,0.461111111111111
57,100,1,0,0.3388888888888889
57,108,1,1,0.461111111111111
57,110,1,0,0.49444444444444435
57,112,1,1,0.49444444444444435
57,118,2,2,0.6166666666666666
57,119,2,0,0.18333333333333335
57,120,2,0,0.3055555555555556
57,137,1,1,0.2777777777777778
57,148,1,0,0.4888888888888888
57,149,1,1,0.4888888888888888
57,151,1,1,0.5833333333333333
57,163,1,1,0.18333333333333335
57,169,2,2,0.3855555555555556
57,172,1,1,0.24444444444444444
57,176,1,1,0.4888888888888888
57,178,1,0,0.611111111111111
57,184,1,0,0.3111111111111111
57,185,1,1,0.1277777777777778
57,186,2,1,0.6633333333333333
57,188,1,1,0.21666666666666667
57,189,1,0,0.5555555555555555
57,190,1,1,0.3388888888888889
57,195,2,1,0.9022222222222223
58,1,2,2,0.8688888888888888
58,3,1,0,0.7666666666666666
58,4,1,1,0.5555555555555555
58,5,1,0,0.7188888888888889
58,10,1,1,0.5833333333333333
58,19,1,0,0.6855555555555555
58,27,2,2,0.5222222222222223
58,28,1,1,0.611111111111111
58,30,1,1,0.9355555555555555
58,31,1,0,0.5222222222222223
58,32,1,1,0.4666666666666667
58,33,2,1,0.7388888888888888
58,34,1,0,0.7111111111111111
58,56,1,1,0.6722222222222222
58,61,1,1,0.7055555555555555
58,68,1,1,0.5555555555555555
58,71,1,1,0.6722222222222222
58,72,1,0,0.4555555555555555
58,79,1,1,0.5555555555555555
58,81,1,0,0.6444444444444445
58,90,1,0,0.7333333333333333
58,93,1,1,0.7388888888888888
58,94,1,1,0.5777777777777777
58,102,1,1,0.5277777777777778
58,103,1,1,0.7388888888888888
58,111,1,1,0.8133333333333332
58,121,1,0,0.9633333333333334
58,128,1,1,0.7333333333333333
58,130,1,0,0.5277777777777778
58,138,1,0,0.7
58,139,1,1,0.7522222222222223
58,143,1,0,0.6444444444444444
58,149,1,1,0.7055555555555556
58,161,2,1,0.6388888888888888
58,170,2,1,0.5833333333333333
58,176,1,0,0.7055555555555556
58,187,1,1,0.5777777777777777
58,191,1,0,0.7055555555555556
58,193,1,1,0.6722222222222222
59,1,1,0,0.5222222222222223
59,10,1,0,0.7
59,11,3,1,0.6777777777777777
59,12,1,1,0.6388888888888888
59,20,1,1,0.7522222222222223
59,26,1,0,0.7388888888888888
59,31,1,0,0.40555555555555556
59,32,1,0,0.5833333333333333
59,35,1,0,0.40555555555555556
59,46,1,0,0.9355555555555555
59,50,1,1,0.7388888888888888
59,55,1,0,0.40555555555555556
59,60,1,0,0.5277777777777778
59,61,1,1,0.6444444444444445
59,72,1,0,0.3388888888888889
59,77,1,1,0.5555555555555556
59,81,1,0,0.7055555555555555
59,83,1,0,0.461111111111111
59,86,2,1,0.6444444444444445
59,96,2,0,0.611111111111111
59,111,1,0,0.7
59,114,1,1,0.6166666666666666
59,116,1,1,0.6166666666666666
59,118,2,1,0.461111111111111
59,121,1,0,0.6166666666666666
59,130,1,0,0.6444444444444445
59,131,1,1,0.2833333333333333
59,134,2,1,0.6166666666666666
59,135,2,1,0.7055555555555555
59,137,1,1,0.7333333333333333
59,138,1,1,0.5833333333333334
59,143,1,0,0.5277777777777778
59,144,1,0,0.6777777777777777
59,147,1,0,0.7055555555555555
59,152,1,0,0.5833333333333333
59,161,1,0,0.5222222222222223
59,162,1,0,0.2833333333333333
59,163,1,1,0.6388888888888888
59,170,1,0,0.7
59,171,1,1,0.7111111111111111
59,188,1,1,0.6722222222222222
59,189,1,0,0.7522222222222223
59,199,1,0,0.7055555555555555
60,22,1,1,0.7388888888888888
60,27,1,1,0.6444444444444445
60,34,1,1,0.5888888888888889
60,40,1,0,0.4666666666666667
60,48,1,0,0.7388888888888888
60,57,1,1,0.5499999999999999
60,58,1,0,0.6444444444444444
60,71,1,1,0.7388888888888888
60,82,1,1,0.5888888888888889
60,84,2,1,0.6777777777777777
60,90,1,1,0.6777777777777777
60,112,1,0,0.711111111111111
60,113,1,1,0.6444444444444444
60,114,1,0,0.6777777777777777
60,121,1,0,0.6777777777777777
60,122,1,1,0.7055555555555555
60,126,1,0,0.6444444444444445
60,131,2,1,0.5222222222222223
60,135,1,0,0.4666666666666667
60,143,1,0,0.7666666666666666
60,152,2,1,0.5744444444444444
60,157,2,2,0.7
60,161,1,0,0.7055555555555555
60,166,1,1,0.7055555555555556
60,168,1,0,0.7055555555555556
60,171,1,1,0.5833333333333334
60,172,1,1,0.461111111111111
60,174,1,0,0.34444444444444444
60,180,1,0,0.711111111111111
60,181,1,1,0.4
60,186,2,1,0.65
60,187,1,0,0.7
60,193,1,0,0.7388888888888888
60,195,1,1,0.6444444444444445
60,199,1,1,0.5888888888888889
61,1,1,0,0.6444444444444444
61,9,1,0,0.40555555555555556
61,32,1,0,0.46111111111111114
61,55,1,1,0.5277777777777777
61,58,1,1,0.7055555555555555
61,59,1,1,0.6444444444444445
61,62,1,1,0.5555555555555555
61,67,1,1,0.65
61,69,1,1,0.5222222222222223
61,75,1,1,0.5222222222222221
61,76,2,0,0.711111111111111
61,79,1,0,0.78
61,80,1,0,0.6166666666666666
61,84,1,1,0.7388888888888888
61,88,1,1,0.65
61,100,1,1,0.6722222222222222
61,105,2,2,0.5888888888888889
61,106,1,1,0.7666666666666666
61,107,1,1,0.5499999999999999
61,109,1,1,0.6722222222222222
61,113,1,1,0.7055555555555555
61,123,1,1,0.6388888888888888
61,125,1,0,0.5277777777777777
61,135,2,1,0.5833333333333333
61,145,1,1,0.6444444444444445
61,166,1,0,0.5888888888888889
61,174,1,1,0.6911111111111111
61,183,1,1,0.5833333333333333
61,189,1,0,0.6444444444444444
61,192,1,0,0.611111111111111
61,199,1,0,0.7055555555555556
62,5,2,1,0.7055555555555555
62,11,1,0,0.5222222222222223
62,12,2,2,0.5355555555555556
62,13,1,0,0.8466666666666667
62,30,1,0,0.4888888888888888
62,35,1,0,0.7388888888888888
62,36,2,2,0.6166666666666666
62,42,2,1,0.5555555555555555
62,43,1,1,0.3722222222222221
62,53,1,1,0.3999999999999999
62,63,2,1,0.6444444444444444
62,75,2,1,0.7333333333333333
62,80,2,2,0.7055555555555556
62,81,1,1,0.4277777777777777
62,85,1,0,0.8744444444444444
62,104,1,1,0.6166666666666666
62,107,1,1,0.3388888888888889
62,109,1,1,0.46111111111111114
62,111,1,1,0.3666666666666667
62,113,1,1,0.55
62,119,1,1,0.3055555555555555
62,121,2,1,0.5833333333333333
62,125,1,0,0.7388888888888888
62,131,1,1,0.8466666666666667
62,134,1,1,0.5833333333333333
62,155,1,0,0.7055555555555555
62,164,2,0,0.6166666666666666
62,170,1,0,0.3666666666666667
62,178,1,0,0.7333333333333333
62,180,1,1,0.6166666666666666
62,198,1,0,0.6444444444444444
63,13,1,1,0.7388888888888888
63,14,1,0,0.37222222222222223
63,15,1,0,0.49444444444444435
63,16,1,0,0.7055555555555556
63,19,1,1,0.78
63,23,2,1,0.7388888888888888
63,28,1,1,0.7055555555555555
63,32,1,0,0.37222222222222223
63,34,1,0,0.6166666666666666
63,42,1,1,0.6777777777777777
63,47,1,0,0.6777777777777777
63,49,1,0,0.7333333333333333
63,58,2,0,0.9022222222222223
63,59,1,0,0.5555555555555556
63,61,1,0,0.6777777777777777
63,76,1,0,0.7333333333333333
63,78,1,1,0.4277777777777777
63,82,1,1,0.6166666666666666
63,92,1,1,0.48888888888888893
63,93,1,0,0.6444444444444444
63,97,1,1,0.49444444444444435
63,101,1,0,0.9355555555555555
63,102,2,1,0.43333333333333335
63,107,1,0,0.461111111111111
63,111,1,0,0.7188888888888889
63,122,1,1,0.9633333333333334
63,125,1,1,0.6166666666666666
63,131,1,1,0.49444444444444435
63,135,1,0,0.49444444444444435
63,140,1,1,0.5833333333333334
63,141,1,0,0.37222222222222223
63,143,1,0,0.7388888888888888
63,146,2,0,0.5833333333333333
63,148,1,0,0.7333333333333333
63,154,1,0,0.5222222222222223
63,157,1,0,0.6722222222222222
63,161,1,0,0.7333333333333333
63,164,1,0,0.49444444444444435
63,165,1,1,0.7333333333333333
63,167,1,1,0.611111111111111
63,168,1,0,0.6777777777777777
63,170,1,0,0.48888888888888893
63,171,1,0,0.611111111111111
63,174,1,0,0.37222222222222223
63,182,1,1,0.9688888888888889
63,186,1,0,0.6777777777777777
63,191,1,0,0.7333333333333333
63,195,1,1,0.6166666666666666
63,198,1,0,0.9966666666666666
63,199,2,2,0.6166666666666666
63,200,1,1,0.7055555555555556
64,5,1,0,0.4888888888888888
64,7,1,0,0.6444444444444445
64,21,1,1,0.7055555555555556
64,28,2,0,0.611111111111111
64,29,1,1,0.5777777777777777
64,34,1,0,0.7111111111111111
64,35,1,0,0.5222222222222223
64,45,1,1,0.7055555555555556
64,46,2,1,0.7111111111111111
64,49,1,0,0.7055555555555556
64,56,1,1,0.6722222222222222
64,59,1,1,0.65
64,74,1,1,0.7666666666666666
64,85,1,1,0.4277777777777777
64,87,1,0,0.6166666666666666
64,92,1,1,0.5833333333333333
64,93,1,0,0.7388888888888888
64,97,1,1,0.4
64,103,1,1,0.7388888888888888
64,105,2,2,0.5833333333333333
64,107,1,1,0.5555555555555555
64,115,2,2,0.5222222222222221
64,128,1,0,0.7333333333333333
64,135,1,1,0.5888888888888889
64,145,1,1,0.65
64,146,1,1,0.4888888888888888
64,147,1,1,0.5888888888888889
64,152,1,0,0.4666666666666667
64,154,1,0,0.6166666666666666
64,156,1,1,0.7333333333333333
64,157,2,1,0.5777777777777777
64,172,1,0,0.5833333333333333
64,176,1,0,0.7055555555555556
64,180,2,1,0.7
64,183,1,0,0.5888888888888889
64,185,1,0,0.4666666666666667
64,189,1,1,0.6388888888888888
64,192,1,0,0.6166666666666666
64,194,1,1,0.5222222222222221
64,198,1,0,0.6722222222222222
64,199,1,0,0.7111111111111111
65,8,1,1,0.7244444444444444
65,12,1,0,0.3055555555555555
65,16,1,1,0.5833333333333333
65,18,1,1,0.8466666666666667
65,27,1,1,0.7388888888888888
65,29,1,1,0.7388888888888888
65,34,1,0,0.49444444444444446
65,37,1,1,0.7388888888888888
65,48,1,1,0.6444444444444444
65,53,1,1,0.3999999999999999
65,62,1,1,0.7666666666666666
65,64,1,1,0.55
65,69,1,1,0.3111111111111111
65,81,1,0,0.4277777777777777
65,86,1,1,0.3111111111111111
65,91,1,1,0.3388888888888889
65,98,1,1,0.6166666666666666
65,119,1,0,0.3055555555555555
65,123,1,0,0.4277777777777777
65,126,1,1,0.7388888888888888
65,127,1,0,0.7388888888888888
65,133,1,0,0.3055555555555555
65,142,1,0,0.7055555555555556
65,146,1,1,0.7055555555555555
65,147,1,0,0.6022222222222222
65,151,1,0,0.7055555555555556
65,161,1,1,0.6777777777777777
65,162,1,1,0.6166666666666666
65,163,2,1,0.3055555555555555
65,173,1,0,0.7333333333333333
65,175,1,1,0.5355555555555556
65,177,2,1,0.6722222222222222
65,182,1,1,0.9022222222222223
65,183,1,0,0.3722222222222221
65,184,1,1,0.43333333333333335
65,190,1,0,0.46111111111111114
65,192,1,1,0.3999999999999999
65,199,1,0,0.49444444444444446
66,4,1,1,0.7333333333333333
66,10,1,0,0.7055555555555555
66,14,1,1,0.7111111111111111
66,20,1,0,0.3944444444444445
66,21,1,1,0.461111111111111
66,29,1,0,0.3333333333333333
66,43,1,0,0.7
66,44,1,0,0.611111111111111
66,50,1,1,0.611111111111111
66,55,1,0,0.2777777777777778
66,59,1,0,0.6388888888888888
66,71,1,0,0.6577777777777778
66,79,1,0,0.7333333333333333
66,82,1,1,0.5777777777777777
66,94,1,1,0.3333333333333333
66,98,2,1,0.38555555555555554
66,107,1,1,0.9633333333333334
66,113,1,0,0.5222222222222221
66,115,1,1,0.7666666666666666
66,120,1,1,0.6444444444444444
66,124,1,0,0.7333333333333333
66,125,2,1,0.2777777777777778
66,128,1,1,0.4888888888888888
66,141,1,0,0.7111111111111111
66,150,2,2,0.7055555555555556
66,165,1,0,0.461111111111111
66,168,1,1,0.3388888888888889
66,174,1,1,0.7111111111111111
66,176,1,1,0.461111111111111
66,178,1,0,0.3388888888888889
66,179,1,1,0.6388888888888888
66,180,1,0,0.4555555555555555
66,181,1,0,0.9966666666666666
67,3,1,0,0.6444444444444444
67,10,1,0,0.461111111111111
67,12,1,0,0.4
67,14,1,1,0.34444444444444444
67,17,1,1,0.7055555555555555
67,22,1,1,0.7388888888888888
67,27,1,1,0.6444444444444445
67,29,1,1,0.7
67,35,1,0,0.6444444444444445
67,36,2,0,0.7522222222222222
67,42,1,1,0.65
67,49,1,1,0.7055555555555555
67,50,1,1,0.7855555555555556
67,57,1,1,0.5499999999999999
67,58,1,1,0.6444444444444444
67,59,1,1,0.5277777777777778
67,65,1,1,0.6722222222222222
67,66,1,1,0.4
67,79,1,1,0.43333333333333335
67,81,1,0,0.5222222222222223
67,87,1,1,0.49444444444444435
67,90,1,0,0.6777777777777777
67,91,1,1,0.43333333333333335
67,95,1,0,0.5555555555555556
67,103,1,1,0.6166666666666666
67,109,1,1,0.7855555555555556
67,116,1,0,0.6777777777777777
67,118,1,1,0.7
67,119,1,0,0.63
67,130,1,1,0.6355555555555557
67,132,1,1,0.7055555555555556
67,134,1,0,0.6777777777777777
67,141,1,1,0.5744444444444444
67,148,1,1,0.7055555555555555
67,151,1,0,0.7333333333333333
67,156,1,0,0.6777777777777777
67,158,1,1,0.7666666666666666
67,159,1,1,0.8744444444444444
67,160,1,1,0.34444444444444444
67,165,2,0,0.7055555555555555
67,171,1,0,0.5833333333333334
67,178,1,1,0.7055555555555556
67,184,1,0,0.5277777777777778
67,188,1,0,0.43333333333333335
67,191,1,0,0.7055555555555555
67,193,2,1,0.7388888888888888
68,1,1,0,0.4277777777777777
68,6,1,1,0.3388888888888889
68,11,1,0,0.5833333333333333
68,13,2,2,0.4888888888888888
68,14,1,1,0.6777777777777777
68,15,1,1,0.7333333333333333
68,17,1,1,0.4277777777777777
68,18,1,1,0.4888888888888888
68,33,1,0,0.5833333333333333
68,39,1,0,0.5499999999999999
68,40,1,0,0.7333333333333333
68,57,1,1,0.21666666666666667
68,58,1,0,0.5555555555555555
68,75,2,2,0.3055555555555555
68,76,1,0,0.49444444444444435
68,84,1,1,0.5222222222222221
68,87,1,0,0.7055555555555555
68,93,1,0,0.5833333333333333
68,95,1,1,0.6444444444444444
68,102,1,0,0.7388888888888888
68,108,1,0,0.5222222222222221
68,110,1,1,0.4888888888888888
68,125,1,0,0.3111111111111111
68,126,1,0,0.3111111111111111
68,133,1,0,0.7333333333333333
68,147,1,1,0.7333333333333333
68,154,1,1,0.7055555555555555
68,160,1,1,0.6777777777777777
68,167,1,1,0.3055555555555555
68,170,1,0,0.9688888888888889
68,174,1,0,0.9077777777777778
68,177,2,2,0.24444444444444444
68,178,1,0,0.3722222222222221
68,184,1,1,0.9022222222222223
68,192,1,0,0.7055555555555555
68,194,1,1,0.7333333333333333
68,195,1,1,0.3111111111111111
69,6,1,1,0.5411111111111111
69,7,2,2,0.8800000000000001
69,13,1,1,0.46111111111111114
69,17,1,1,0.6299999999999999
69,20,1,0,0.6299999999999999
69,22,1,1,0.43333333333333335
69,26,1,0,0.6166666666666666
69,30,1,1,0.5888888888888889
69,32,1,1,0.7055555555555555
69,41,1,0,0.40555555555555556
69,45,1,1,0.4666666666666667
69,53,1,0,0.6777777777777777
69,54,2,1,0.49444444444444446
69,61,1,0,0.5222222222222223
69,71,1,1,0.43333333333333335
69,82,82,55,0.5833333333333333
69,86,2,1,0.7666666666666666
69,90,1,0,0.49444444444444446
69,93,1,0,0.5555555555555556
69,100,2,1,0.6166666666666666
69,123,1,1,0.65
69,127,1,1,0.2833333333333333
69,144,1,1,0.5555555555555556
69,149,1,1,0.4666666666666667
69,159,1,0,0.5277777777777778
69,163,1,0,0.7055555555555556
69,166,1,1,0.34444444444444444
69,168,1,1,0.34444444444444444
69,169,1,0,0.7333333333333333
69,180,1,1,0.46111111111111114
69,183,1,1,0.7055555555555556
69,188,1,1,0.7388888888888888
69,192,1,1,0.6777777777777777
69,199,1,0,0.5833333333333333
70,4,1,0,0.8133333333333332
70,5,1,0,0.461111111111111
70,7,1,0,0.6722222222222222
70,14,1,1,0.49444444444444446
70,15,1,1,0.6166666666666666
70,19,1,0,0.4277777777777777
70,23,1,0,0.6722222222222222
70,28,2,2,0.5833333333333333
70,32,2,1,0.49444444444444446
70,34,1,0,0.7388888888888888
70,40,1,1,0.6166666666666666
70,42,1,1,0.7333333333333333
70,47,1,0,0.5555555555555555
70,49,1,0,0.9077777777777778
70,57,1,0,0.4
70,63,2,2,0.6444444444444444
70,67,1,0,0.6166666666666666
70,68,1,1,0.5833333333333333
70,71,1,1,0.6444444444444444
70,81,2,0,0.6722222222222222
70,87,1,0,0.6444444444444445
70,90,1,1,0.7055555555555555
70,94,2,1,0.55
70,97,1,0,0.37222222222222223
70,102,1,1,0.5555555555555556
70,107,1,0,0.5833333333333333
70,114,1,0,0.7055555555555555
70,124,1,0,0.5833333333333333
70,126,2,1,0.49444444444444446
70,127,1,1,0.49444444444444446
70,128,1,0,0.7055555555555555
70,129,1,0,0.5833333333333333
70,136,1,1,0.43333333333333335
70,155,1,1,0.461111111111111
70,159,1,1,0.7388888888888888
70,169,1,0,0.5222222222222223
70,170,1,0,0.611111111111111
70,184,1,0,0.6777777777777777
70,187,1,0,0.55
70,189,1,1,0.611111111111111
70,193,1,1,0.8744444444444444
70,195,1,1,0.49444444444444446
70,199,1,1,0.7388888888888888
70,200,1,1,0.7055555555555555
